TimeGenerated,Id,CorrelationId,UserPrincipalName,UserDisplayName,UserId,AppDisplayName,ClientAppUsed,IPAddress,Location,Country,City,State,AutonomousSystemNumber,NetworkISP,DeviceOS,DeviceBrowser,UserAgent,ResultType,ResultDescription,ConditionalAccessStatus,AuthenticationRequirement,MfaAuthMethod,RiskLevelDuringSignIn,RiskState,RiskEventTypes
2026-07-31T08:03:12.793Z,0eac1069-5387-58b2-59da-213a3fcb263c,11910b93-8466-0082-6cef-e17061473d1c,adam.fenwick@cloudora.io,Adam Fenwick,c470e647-6319-38b8-7be3-e7522e25911b,Cloudora HR Portal,Browser,81.134.22.176,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T08:04:37.185Z,a99cedf4-f5d9-ef97-89f9-c4b851c8bc45,2b81d53f-0c38-ab1f-85fc-295ad54b937f,oliver.hughes@cloudora.io,Oliver Hughes,7d34451f-3f2d-3fcc-1c5c-1f0d33ac01e5,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T08:15:30.351Z,f02d02be-cf09-b960-18bb-6c748e1b831f,e03486cc-5c80-12c5-5b2e-1c6796d0e835,ibrahim.fraser@cloudora.io,Ibrahim Fraser,675d30d3-6554-d9fc-b93a-2809ed579af7,OfficeHome,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T08:24:48.032Z,3d8f83d1-4713-ef79-e45b-64f67a4f1231,4afe0849-f9b3-cd8d-2ad7-0f847792c32d,ella.okafor@cloudora.io,Ella Okafor,c09d3717-e67a-c82a-daa7-73790cb336a8,SharePoint Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T08:32:28.145Z,f772af6d-aed6-f8a1-4e87-07c2fb06b77d,f9cfb6c6-4450-20ba-5644-c4048078b761,arthur.mensah@cloudora.io,Arthur Mensah,f152fcd7-9567-4845-e8d0-08f543bae4c4,Cloudora HR Portal,Browser,86.15.108.239,GB,United Kingdom,London,England,5089,Virgin Media,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T08:37:47.569Z,8d487913-60d2-1699-8f39-ecceddb374ed,d07125fb-6509-33d6-a6b4-f35791ec9120,arthur.mensah@cloudora.io,Arthur Mensah,f152fcd7-9567-4845-e8d0-08f543bae4c4,Office 365 Exchange Online,Browser,86.15.108.239,GB,United Kingdom,London,England,5089,Virgin Media,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T08:40:51.698Z,b3916f55-b007-7da3-99df-8cb0ba2b1c99,03368559-7522-087a-db37-fe112a301c0a,helena.crosby@cloudora.io,Helena Crosby,0b47fa06-6842-1000-80b3-7cbc3740564c,Microsoft Teams,Browser,81.134.22.63,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T08:43:46.745Z,ab44dc6d-39c9-86db-2b88-ee377899d937,d14d78b9-fdec-ad0e-2ced-7d478b02efdf,freya.yates@cloudora.io,Freya Yates,f4cad43d-0fc5-1dfd-809b-664a026b4d95,Office 365 Exchange Online,Browser,109.157.44.112,GB,United Kingdom,Edinburgh,Scotland,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T08:44:09.575Z,0a628e23-f43e-bbca-f46c-8cfc3ee383b8,9e596909-c24f-c6ca-9f14-e3a1dee164b4,jack.kelly@cloudora.io,Jack Kelly,53bae748-f2d2-f25a-4624-00f60dcbd9ce,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T08:46:34.841Z,2dbd3746-7540-691c-03e7-1d2a245732f0,62159c24-2eff-1be4-c9da-0c791eb1b295,dara.iqbal@cloudora.io,Dara Iqbal,3c10d282-f52c-6587-a100-7ff7388b2078,Microsoft 365 Admin Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T08:54:59.877Z,8b2363ec-8686-635f-5269-3f9224e2e259,97a382b9-c7f7-1779-7538-0a29803a6cfb,daniel.reeve@cloudora.io,Daniel Reeve,06375a4e-8d15-6b03-39af-3521ca9ba37a,Cloudora HR Portal,Mobile Apps and Desktop clients,86.15.108.77,GB,United Kingdom,London,England,5089,Virgin Media,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T08:57:27.299Z,cccf4c56-8c36-a417-4a54-d9b63c769dad,3e9087b7-a1ef-7767-682f-ec734a1c27a1,verity.bright@cloudora.io,Verity Bright,de6716aa-2e3f-724e-6968-7447c5d5d402,Cloudora HR Portal,Browser,109.157.44.137,GB,United Kingdom,Edinburgh,Scotland,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T09:00:24.728Z,eaff53d5-1b1f-8ded-4bd0-1db6e816649d,31156b0e-c59b-30c3-90fc-6d7c3fa1294e,jasmine.jennings@cloudora.io,Jasmine Jennings,a30979f8-d98c-fd3c-cfec-0dc77a7b0a3f,Microsoft Teams,Browser,81.134.22.188,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T09:03:43.622Z,8e4c8809-f1ab-fd9f-6e58-b4fd7de0ad74,f5d17b84-7ca4-b1fa-8250-5677ea85c0d0,will.elliot@cloudora.io,Will Elliot,45622fee-3d01-14e7-40da-7c728b84a723,SharePoint Online,Browser,81.134.22.17,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T09:08:20.768Z,2560a01e-e7bc-812d-ec25-ebf819b723b3,1d6ce8b8-bdd5-cfc8-6e9c-2cd0f6985210,harry.hughes@cloudora.io,Harry Hughes,2ada07f3-c31b-3100-07b7-c8f881af1582,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T09:10:35.670Z,fc0ebeec-f2e1-c917-9bd2-3440709db40f,6d82ca25-f6a9-bca5-9c29-23a1544a9f64,ben.gill@cloudora.io,Ben Gill,b59f7374-d25d-5640-75c3-e3ed23bf71ab,Cloudora HR Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T09:13:23.900Z,2f7246ee-a22b-31c7-633e-98cf15bcea87,e07921ff-4585-df0d-9ce9-8e139986dc5b,freya.yates@cloudora.io,Freya Yates,f4cad43d-0fc5-1dfd-809b-664a026b4d95,Microsoft Teams,Browser,109.157.44.112,GB,United Kingdom,Edinburgh,Scotland,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T09:17:45.845Z,b57112b1-64d1-20bd-335f-8dc3c8ce0bd7,9f50bdf4-ba6d-66b9-afd7-d04f632b33f7,ella.okafor@cloudora.io,Ella Okafor,c09d3717-e67a-c82a-daa7-73790cb336a8,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T09:20:15.202Z,a91ed41f-e3f5-8fb7-8130-b7af5c279663,00adcb9b-b4d4-41ff-ff39-4c2c81949035,callum.sharma@cloudora.io,Callum Sharma,754b8839-9909-2ef3-3863-5839cb9d64c2,Salesforce,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T09:20:27.496Z,cd3a1113-73c2-5465-213e-e5dbde20fa9b,0c7fbd4b-f6c7-70b4-8ae8-d65afb28870c,lucy.patel@cloudora.io,Lucy Patel,6f402bc5-dce1-0610-f3f6-6dddf276f21f,Microsoft Teams,Browser,81.134.22.126,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T09:25:32.887Z,1eb4b4b5-f67d-1420-43bb-acc0ece2a621,057124c5-cab9-aad6-ebdf-d399830d8e86,femi.hartley@cloudora.io,Femi Hartley,2f544db3-7ccb-60b8-303a-7a5522be6f51,Microsoft 365 Admin Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T09:30:37.750Z,0b4de3b6-f32b-52cc-7b5b-448aef94ecba,9b4b6a99-3156-f1f2-ec85-8181a71fad90,rachel.alvarez@cloudora.io,Rachel Alvarez,07c17f35-db3c-b1ee-84ae-4d50dc0328be,Cloudora HR Portal,Mobile Apps and Desktop clients,51.148.63.64,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T09:35:47.548Z,5193d3a6-c579-209f-0dd8-7ae845df5d5c,7f0b795a-a50e-c121-0bee-f777ef10bac7,daniel.reeve@cloudora.io,Daniel Reeve,06375a4e-8d15-6b03-39af-3521ca9ba37a,Microsoft Teams,Mobile Apps and Desktop clients,86.15.108.77,GB,United Kingdom,London,England,5089,Virgin Media,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T09:37:58.712Z,267a41ef-67fb-876f-18a9-2714291f9a8c,a10ae28b-5ef6-04b5-2693-bb0e184b7464,arthur.vaughan@cloudora.io,Arthur Vaughan,fc3f059f-98e0-3689-e215-69e803f51ba6,Office 365 Exchange Online,Browser,81.134.22.199,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,53003,Access has been blocked by Conditional Access policies.,failure,multiFactorAuthentication,,none,none,
2026-07-31T09:44:32.116Z,1fe03b15-11d9-2590-e3b4-fd8e231c1243,fc59d531-2918-7c27-c85a-7d82e4a72827,heidi.dunn@cloudora.io,Heidi Dunn,4a2f2cb9-80ba-41a8-15a9-31509cdada21,Office 365 Exchange Online,Browser,51.148.63.224,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T09:47:42.342Z,bd374c90-639f-adb3-d96d-21b99e32da80,58b1ba3e-ce4a-4521-18bf-a806ddf4cae1,owen.alvarez@cloudora.io,Owen Alvarez,8160d8ee-d8b7-053a-cb7b-0adb66e2ac8a,SharePoint Online,Browser,51.148.63.155,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T09:47:56.355Z,e4bde35e-ad86-0d05-ca5d-e9e3f6383b5e,76a421c6-f253-9613-1d93-b9665db193f0,heidi.bennett@cloudora.io,Heidi Bennett,10450f7f-9802-f0ad-1b5f-cab867c4c2c5,SharePoint Online,Browser,81.134.22.15,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T09:49:13.742Z,63628bc8-8560-0e0d-4708-a55021da9135,b7701a32-2442-c2ec-9b2f-0c13809b92b4,thomas.iqbal@cloudora.io,Thomas Iqbal,33651b23-0121-04cc-0793-2e9670116ed1,OfficeHome,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T09:51:25.536Z,653d5b2d-9e51-5381-2eec-b2d9dde99635,1f5c15de-7c26-daca-fa39-cced6d5eb870,poppy.stone@cloudora.io,Poppy Stone,aa6283c1-f865-547d-e29a-3c00392a09aa,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,50126,Error validating credentials due to invalid username or password.,notApplied,singleFactorAuthentication,,none,none,
2026-07-31T09:52:31.865Z,c4a89e7b-ffb4-8482-7b86-f32337a3bf44,dd8ed347-ce05-b3ce-fd95-abb1c84ece61,jonas.patel@cloudora.io,Jonas Patel,dc3ab649-67cc-cf2a-3d6c-69a7b216bcb5,Office 365 Exchange Online,Browser,51.148.63.218,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T09:54:16.768Z,078b97ae-2bc8-127e-252f-85281ea83287,f2437bde-cb38-ed5b-8f89-b9ffb8692800,jasmine.hughes@cloudora.io,Jasmine Hughes,313208bf-3eca-33b4-1484-022187b59249,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T09:55:07.731Z,752d85c6-cd33-72e7-74c8-0c78b785c987,72960409-4c5c-2ef2-316a-b5249cecd2a3,freya.iqbal@cloudora.io,Freya Iqbal,d8635d0f-16cd-e5d4-9ad1-16c04291c24a,SharePoint Online,Browser,109.157.44.75,GB,United Kingdom,Edinburgh,Scotland,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T09:55:50.286Z,144637fe-e1f3-06d8-15f1-69769c565292,043b929e-8d9d-fad5-6ab4-efa4630b4743,nadia.patel@cloudora.io,Nadia Patel,06c33db8-ccec-cd90-5600-370edea888c1,Azure Portal,Browser,81.134.22.4,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T09:57:23.564Z,bc02af71-040d-3e7f-6729-cc289f0468b1,20ec35d8-60a2-5e9e-4f3d-7b4d0eb51a5b,kwame.hartley@cloudora.io,Kwame Hartley,06a81aa4-5159-af19-7aa4-4550108e433c,OfficeHome,Mobile Apps and Desktop clients,51.148.63.186,GB,United Kingdom,Manchester,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T09:58:50.083Z,1674cc84-41fb-08ad-857d-f3697169cb6a,e6d78a98-1aa3-3a9a-6f22-2c3845615d55,poppy.trent@cloudora.io,Poppy Trent,0c78a34a-505e-d215-03a9-456eb7f67bd0,Azure Portal,Browser,81.134.22.132,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T09:59:34.431Z,485d533d-d876-0ed0-6e2c-3151ffa8be2e,a4258f44-5b31-d8f2-1fa0-ff25cefc7562,jasmine.wren@cloudora.io,Jasmine Wren,4dfad8fb-cca8-9b2f-b33a-3d1714a51ea6,SharePoint Online,Mobile Apps and Desktop clients,86.15.108.204,GB,United Kingdom,London,England,5089,Virgin Media,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T10:02:27.924Z,519cbf16-197c-09ef-c47f-790e86c9f797,6d6c8440-e3f4-d0b0-379c-8f25a1031e88,verity.bright@cloudora.io,Verity Bright,de6716aa-2e3f-724e-6968-7447c5d5d402,Cloudora HR Portal,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:03:00.209Z,02e01864-03ad-4ef5-a2c1-522daf6859f6,28678dfc-7612-3297-0200-341f035e618e,mia.trent@cloudora.io,Mia Trent,9e63b83e-a443-2330-61fe-dd5e4b1a450f,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T10:03:06.770Z,0e3513a3-b09b-37fa-2f97-a14dc3232407,44401f6e-76f3-6c61-d08e-b255fc119272,marcus.webb@cloudora.io,Marcus Webb,eac48058-d162-4e20-4f0d-89581aed2d8a,SharePoint Online,Browser,81.134.22.62,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,multiFactorAuthentication,Fido,none,none,
2026-07-31T10:05:08.872Z,43e6e8e1-b026-9ceb-9737-eee4347e409c,7214cc6d-5ae5-5ab6-88df-a5c44df2ee0d,jasmine.doyle@cloudora.io,Jasmine Doyle,4a88b17d-e7c6-4f2a-d3cf-e162213f202d,Microsoft Teams,Browser,86.15.108.9,GB,United Kingdom,London,England,5089,Virgin Media,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:05:36.030Z,31387852-a193-afde-2b78-54d8e7ea2cfa,12d312f2-53b5-cf93-dfe3-77fccec63f22,callum.kaur@cloudora.io,Callum Kaur,7dec31e8-1d09-1614-bcb5-bd8977942321,Office 365 Exchange Online,Browser,81.134.22.211,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T10:06:14.340Z,4dc478c3-0d27-bfd9-782b-1584814e5022,81291f55-abea-5d1e-ae0e-e5d7abe19bf9,thomas.reid@cloudora.io,Thomas Reid,c05054ad-f5b7-2380-e2ea-decc60c60d87,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T10:07:39.098Z,4aa78552-4545-4588-964c-aedf949370ef,be637ead-e40e-36bd-fa45-4da84d41d6f9,zach.sharma@cloudora.io,Zach Sharma,10f7fefb-a80c-b7d2-ba9c-e8fcba2ef174,Microsoft Teams,Browser,81.134.22.127,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:07:59.212Z,48fcf294-bf94-74c7-d18a-9322b360abe2,8db2a40b-911f-a3dc-bb06-4af3b27f033b,mia.osborne@cloudora.io,Mia Osborne,773fd0de-01d3-68f4-81bc-a746fdf2ed01,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:12:28.066Z,e17c3ab7-76e1-9ea7-3f86-2cf14e0fc52b,e038f3b9-f30f-7a82-efb8-f364a3f3fe84,aisha.okafor@cloudora.io,Aisha Okafor,8a7fc53b-353e-a442-2ab6-2f7bef7e0e9c,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:16:34.101Z,068c4194-c65a-c448-5f61-62df6d41fa47,a6b61ad4-37fb-e2dc-8e76-74efeed47efe,poppy.trent@cloudora.io,Poppy Trent,0c78a34a-505e-d215-03a9-456eb7f67bd0,OfficeHome,Browser,81.134.22.132,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T10:16:52.917Z,e33ecddb-bc0b-4e4f-825e-d52e187d4c8c,ce106408-5029-9dbd-dac3-dae07e8ed2d3,kieran.wren@cloudora.io,Kieran Wren,62ab804b-f14f-26eb-4003-b1a480caca23,Office 365 Exchange Online,Browser,81.134.22.63,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 10,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppOTP,none,none,
2026-07-31T10:22:03.210Z,2e739b31-6ceb-40cd-afd4-1d4ec53b7bd7,4f37568e-5531-12ad-5226-1c505ab8a407,freya.pryce@cloudora.io,Freya Pryce,0f293bcb-6a59-5d5f-e9d0-b541c0e10def,Office 365 Exchange Online,Browser,86.15.108.176,GB,United Kingdom,London,England,5089,Virgin Media,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,50126,Error validating credentials due to invalid username or password.,notApplied,singleFactorAuthentication,,none,none,
2026-07-31T10:22:50.960Z,cce07c08-f440-fc0e-80eb-84ff4325937b,161f5823-cf0c-6229-02d9-5f52b709864d,hannah.wren@cloudora.io,Hannah Wren,44a595d6-b19d-29d9-d9b5-532bc31d024c,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Chrome 127.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/127.0.0,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:24:04.340Z,c10bdb88-49b3-945d-1c7a-b83287cc9e88,68be3fb6-8433-8203-6726-fcb7f6012d6d,nina.mensah@cloudora.io,Nina Mensah,d9c14109-669f-5868-8e88-a9eaf2a9b5f3,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:29:24.383Z,31f7043e-b8fd-11a5-4561-3c49b1739f6d,8eac47c3-3316-56b1-dc05-1ffe355e1e03,gareth.okafor@cloudora.io,Gareth Okafor,a1cee8f3-c922-2cff-c997-cf1d43e93884,Microsoft Teams,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,MacOs,Safari 17.5,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Safari/17.5,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:31:21.055Z,11193917-cedc-85f7-989c-af1bff003cb0,e451d853-5d18-dd31-34a4-29da24f0f9c9,kwame.novak@cloudora.io,Kwame Novak,45d96f75-eb8b-212b-52cf-8f5ca5795d72,Office 365 Exchange Online,Browser,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,PhoneAppNotification,none,none,
2026-07-31T10:32:02.831Z,a35f80a6-ba03-47cb-ad75-6c8e472606b6,f32b594d-7c91-90c0-7d91-04f7abd96b05,verity.kaur@cloudora.io,Verity Kaur,60b1b283-8c95-1e88-2b1b-e5fc1ad79cf2,SharePoint Online,Mobile Apps and Desktop clients,81.134.22.14,GB,United Kingdom,London,England,2856,British Telecommunications,Ios 17.5.1,Mobile Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1) Mobile/15E148,0,,success,singleFactorAuthentication,,none,none,
2026-07-31T10:32:44.065Z,439ae69a-8e1f-25b3-faa7-8067b5072027,8bf3b6a1-f6f6-785e-bdc9-d24fbcadda02,lucy.patel@cloudora.io,Lucy Patel,6f402bc5-dce1-0610-f3f6-6dddf276f21f,Azure Portal,Browser,81.134.22.126,GB,United Kingdom,London,England,2856,British Telecommunications,Windows 11,Edge 126.0.0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Edge/126.0.0,0,,success,multiFactorAuthentication,Fido,none,none,
